tileid,parenttile_id,resourceinstance_id,object relative position,object date(VS/NS),object date(BCE/CE),object material,other object type,object type,sortorder,provisionaledits,nodegroup_id
967e234f-7584-4433-8114-0f6d11adbc19,09fff708-a9bf-41f9-8145-677e4768dfd3,2af20687-0710-4883-a117-f45f941a14ff,Separate,,0000,"Other,Wood",,Other,0,,4b84a278-9eea-11e9-8b93-0242ac120006
4b113ce1-fcc2-4bcf-a29a-f15b7e2289b5,d1f68f5d-6e9f-4f42-b6ee-313cffdf58a6,2c696054-eb48-11e9-b125-0242ac130002,Separate,,0000,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
c3412cf3-dc8e-4527-89ca-642de78664e3,c6e792f7-1a8c-48ae-849f-ead74f249457,2c696054-eb48-11e9-b125-0242ac130002,Separate,,0000,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
300c69b4-464f-4aab-a62c-801f913634ee,8cc81f7f-be78-47e5-ad54-6da49d948691,2c696054-eb48-11e9-b125-0242ac130002,Separate,NS 792,1672 CE,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
1b0f13ad-cedb-45aa-9b69-652b9dfc8ec8,f1b3ad42-456e-4909-9263-181cd1186753,2c9f93f4-e832-11e9-8bc4-0242ac130002,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
e32d181d-d0be-4fc6-80f4-b47e52bca707,865c6e65-97b7-42c9-84fa-78e7960f47e5,2c9f93f4-e832-11e9-8bc4-0242ac130002,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
dd91bb17-bc48-4536-984f-f17df27b52bb,188be3a2-7f27-43d4-b5f9-479cc763c456,2c9f93f4-e832-11e9-8bc4-0242ac130002,Inside the monument,,0000,Stone,,,0,,4b84a278-9eea-11e9-8b93-0242ac120006
0a4aeb12-382c-46c0-a369-b484d4ecab15,6e971110-14bb-4c59-ac89-797b6fda71ae,2c9f93f4-e832-11e9-8bc4-0242ac130002,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
a5853886-5166-4857-8338-3c1d47b83b3c,8a635521-0190-498a-bcbe-1a3d54b0444e,2c9f93f4-e832-11e9-8bc4-0242ac130002,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
9af6632d-54a5-4a57-b944-f76be308c490,8e75daba-3575-4e18-b833-b6a5b991a36f,2dca9004-e5e3-11e9-8bc4-0242ac130002,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
f1b68dd8-bb06-4628-97d8-7f604fe7e227,745303ad-f348-434d-8be4-4a96f0cdc66d,2dca9004-e5e3-11e9-8bc4-0242ac130002,Inside the monument,NS 965,1765,Stone,,Śikharakūṭa Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
4250f3d8-4670-40a1-9fef-057b1f1b9d08,fb1379f2-9884-4d64-99ab-67e537edf512,2dca9004-e5e3-11e9-8bc4-0242ac130002,Inside the monument,VS 2065,2008,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
437c1115-7199-4fbf-8321-24127d681877,2e08e7b5-ee92-4cf9-9e28-2a320abb16ec,2dca9004-e5e3-11e9-8bc4-0242ac130002,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
a9897fbb-3038-4ce6-8778-c53cb673bc0b,f5475015-5cc8-41a5-bd3a-a6975b1041f3,2dcd0237-4d4b-4487-85f6-e9d35a365c9b,Separate,,0000,Stone,,Pillar,0,,4b84a278-9eea-11e9-8b93-0242ac120006
d75a7fee-ceaa-4151-9a75-f61ac2fd8c11,b7654b98-f3d4-41b9-a512-1373a6c015c0,2dcd0237-4d4b-4487-85f6-e9d35a365c9b,Separate,,0000,Stone,,Pillar,0,,4b84a278-9eea-11e9-8b93-0242ac120006
47d6b48a-566e-4ad9-9fa2-3255bf339ae9,172d5e80-95ed-4416-b08b-ed145c0d869d,2e9e454e-e4fc-11e9-b125-0242ac130002,,,0000,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
6908ff19-79d7-4c36-aefb-30ee56ce6ba4,5053275d-6ea0-4165-a4a4-974cb8f34f62,2e9e454e-e4fc-11e9-b125-0242ac130002,Separate,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
41b35822-3e57-430f-b839-29dd7026ee89,23a290d8-a0cb-48dd-9871-3567896a09fc,2e9e454e-e4fc-11e9-b125-0242ac130002,Separate,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
c3e32ba5-fe40-4a91-b791-b8bff2ff71fb,121f8c4f-88c2-4490-946c-3f9f75f43670,2e9e454e-e4fc-11e9-b125-0242ac130002,Inside the courtyard,NS 1104,1984,Stone,,Dharmadhātujinālaya Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
14828e10-3b18-493c-8a08-c35ad548d525,6bf08ea1-c834-4c04-bbb9-4555e77519b9,2e9e454e-e4fc-11e9-b125-0242ac130002,Inside the courtyard,,0000,"Brick,Brass",,Other,0,,4b84a278-9eea-11e9-8b93-0242ac120006
404549bf-90c6-49d0-a377-88c0b0a1e012,d8501ccf-edc6-458c-b517-317a5031330b,2e9e454e-e4fc-11e9-b125-0242ac130002,Separate,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
91d7433f-4013-400e-b26d-d08e4011e3ab,7a5210db-6b4a-4325-b4fb-7d623dcfa07f,2e9e454e-e4fc-11e9-b125-0242ac130002,Inside the courtyard,NS 1065,1945,Stone,,Dharmadhātu,0,,4b84a278-9eea-11e9-8b93-0242ac120006
55dfce62-4edb-4fc6-b994-07cf86f29d9b,9a546991-7932-437c-9cfc-9dd79f07445b,2e9e454e-e4fc-11e9-b125-0242ac130002,Inside the courtyard,,0000,Stone,,Dharmadhātujinālaya Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
8585f726-3cf4-4c6b-af69-0b1da1ac6587,86a1f2bf-96d2-4b98-8a52-0cf91e33c3e7,2e9e454e-e4fc-11e9-b125-0242ac130002,Separate,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
277d74f0-4801-4c2f-9fa3-f0518f017a2f,268150e8-f526-4f05-987c-6d8ae373c7ad,2fa110b8-e90a-11e9-8bc4-0242ac130002,Separate,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
92c8c0d2-d33d-4b4e-8de3-35e28dadc3cd,29bbdb1e-8564-40a8-aec2-dfb44022d7bf,2fa110b8-e90a-11e9-8bc4-0242ac130002,Inside the courtyard,NS 837,0000,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
0bfcea2a-ef89-484e-841e-016f4779b815,4d5def42-6872-4392-a840-eeb788daaf1c,2fe39e54-d189-4403-a7cb-0835b63e4387,Separate,"<p>NS 971</p>
",1851,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
e25d9b44-276f-46eb-b946-a3b8505588bb,42230a49-a4a1-4d62-8996-7733e38caa58,2fe39e54-d189-4403-a7cb-0835b63e4387,Separate,,0000,Brick,,Well,0,,4b84a278-9eea-11e9-8b93-0242ac120006
aa123ec2-7bc0-4960-8820-dd79af90c57b,a9f6078d-c019-49d4-ac15-1ab7f8fba56a,2fe39e54-d189-4403-a7cb-0835b63e4387,Inside the courtyard,,0000,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
82a7a374-748b-48db-bc9c-addd3381fdea,7caa9117-8bec-47ab-943f-6bebffd03119,2fe39e54-d189-4403-a7cb-0835b63e4387,Inside the courtyard,,0000,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
6446c583-65c7-4522-8db2-fbeaca223f0a,b481bf40-6a07-4286-9e0c-b05abb2121eb,2fe39e54-d189-4403-a7cb-0835b63e4387,Inside the courtyard,,0000,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
c58a8b5f-cbdc-4e28-9d66-afbc31b88d04,2121adc1-11a4-42e7-b842-e81e0f415e9a,2fe39e54-d189-4403-a7cb-0835b63e4387,Inside the courtyard,,0000,Stone,,Dharmadhātu,0,,4b84a278-9eea-11e9-8b93-0242ac120006
440c3d05-0915-41dc-85e7-d4761d80f377,b164ca33-cfc6-49e1-b7fd-f7a7f6bdc889,2fe39e54-d189-4403-a7cb-0835b63e4387,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
91c0de0c-5789-464e-9df6-4377ba656603,c112f42a-cf98-4ef9-8732-c3de103979c4,2fea6eaa-1b5f-43ca-96fd-9baad7fce137,Inside the monument,,0000,Stone,,Jaḥrũhiti,0,,4b84a278-9eea-11e9-8b93-0242ac120006
0efdcb16-f881-4b75-8cae-185cb7201ee3,74a475bd-c969-4665-8af6-7cbe9539a02c,2fea6eaa-1b5f-43ca-96fd-9baad7fce137,Inside the monument,"<p>VS 2077</p>
",2020,Stone,,"Shrine,Statue",0,,4b84a278-9eea-11e9-8b93-0242ac120006
c99f4f85-b579-4ac0-b693-9050681832ad,9857d1e4-c46c-47a8-a5fb-05a3e3c89ddd,2fea6eaa-1b5f-43ca-96fd-9baad7fce137,Inside the monument,,0000,Stone,,Hiti,0,,4b84a278-9eea-11e9-8b93-0242ac120006
f354f066-e01b-4180-8d52-5a25072af501,f93d0045-cd7c-4aa0-8f84-8a3a47726ecb,2fea6eaa-1b5f-43ca-96fd-9baad7fce137,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
1f093ebc-a815-4b42-9f69-e727a75e9397,af014111-8a45-47b5-8098-14ba3408b5a1,304bed70-ec0d-11e9-b125-0242ac130002,Attached,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
e3d38c23-55a3-40a1-9c69-76b8929454ed,1d215195-5df6-42be-825e-4cebf6d2b219,306b0be4-434f-11ea-b44d-0242ac130006,Separate,,0000,Stone,,Dharmadhātujinālaya Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
5debe995-3401-4da8-9f04-a0202542e1a0,3dd814d5-470b-4d5b-a94b-fcf40d5c5a0e,3082c42c-e76b-11e9-b125-0242ac130002,Inside the courtyard,,0000,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
7f9ca436-d9f7-4cbe-a6a8-11810df673b6,a3656f20-7ac1-4d43-b8fd-55021859d95c,3082c42c-e76b-11e9-b125-0242ac130002,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
bc4e90b6-9a49-49a6-9e61-e3cb6bf6a2ec,118bf0d2-d1d3-476f-9644-9b92f4275141,3082c42c-e76b-11e9-b125-0242ac130002,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
573f8df1-0e3c-4a15-ba90-570f229fc5ea,ead73ebf-231e-4cd6-9b0b-78cbec55b0f1,30972753-7928-4d07-b965-b0f91dca9b7d,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
f40ac768-d68d-4a5c-9faf-1594a30a4192,e8beb154-657b-4542-9fe4-e3d3325e2374,30972753-7928-4d07-b965-b0f91dca9b7d,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
739f7a5d-8ae3-4331-83d9-6d0129fbaa26,25cf097f-e2de-412b-91d9-75d6ed26ca05,30972753-7928-4d07-b965-b0f91dca9b7d,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
ebc54693-a8aa-43df-bc06-208549284be3,d568abe5-fd11-42a2-978e-06bfb1f67c9a,30972753-7928-4d07-b965-b0f91dca9b7d,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
703c68e5-2be7-4f82-8226-ecca46e0f2ca,5706ca1f-5954-43c2-9379-60952885c9f7,30972753-7928-4d07-b965-b0f91dca9b7d,Inside the monument,"<p>It was made before 841 NS.</p>
",0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
6af3f4df-9c3a-4364-8b34-1410e85a46e7,fd226285-c7e8-45bd-848e-c323830467b3,309c85aa-e8ed-11e9-b125-0242ac130002,,"NS 983, dark half-moon in Māgha, Sunday",1863,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
ecd6ee83-0937-4216-9c1f-5cc1f0395ddd,1be4b50b-bc34-4496-a41c-179f7fd5f0af,309c85aa-e8ed-11e9-b125-0242ac130002,Inside the courtyard,"NS 777, The Paṣṭhī Parasaptamī day of the dark half-moon in Kārtika.",1657,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
5cf86d74-fbb9-4c87-94ec-0d7ec4f14aac,2650c61f-d60f-4637-900d-0a69bd427fa3,309c85aa-e8ed-11e9-b125-0242ac130002,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
07b02469-102d-40ec-ba6b-ff12e60de8f1,f0949004-1b67-472c-b8c4-5b8abb7fd839,309c85aa-e8ed-11e9-b125-0242ac130002,Inside the courtyard,VS 2025,1968,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
d1f13ea2-8007-4052-942a-e4d8f511cc55,b39c3e36-6de8-4756-b6c4-35d0ade38ef4,309c85aa-e8ed-11e9-b125-0242ac130002,Inside the courtyard,"NS976, The 6th day of the bright half moon in Śrāvaṇa, Friday.",1856,"Brass,Stone",,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
56e4208b-93c1-41c9-a263-05111dff71c6,9eafda71-74b9-4c3c-884d-ed7172f144af,309c85aa-e8ed-11e9-b125-0242ac130002,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
a12e07af-9cd7-449f-a06d-9947f82d97f5,11c64aab-fb06-4552-9967-614b1fb24884,309c85aa-e8ed-11e9-b125-0242ac130002,Inside the courtyard,"NS 808, The 12th day of the dark half-moon in Kārttika",1688,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
b6f8917b-e231-477a-885a-55273f8eb3c2,82388aee-4216-4030-bfd4-f275655aef13,309c85aa-e8ed-11e9-b125-0242ac130002,Inside the courtyard,"NS 910, The 5th day of the bright half-moon in Śrāvana. Monday",1790,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
faec21df-dcf5-4543-a0c9-318bbab1413b,06245bce-3a56-4c00-90fa-4fec7312e9ba,30a307d0-2282-11ea-b9b1-0242ac130002,Inside the courtyard,"NS 779, NS 802","1659, 1682",Stone,,Vajradhātu Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
63cc2c63-31fd-4bcc-889e-c56e5af88ba2,256d6595-d44b-4346-838a-7ad8cda9bed8,30a307d0-2282-11ea-b9b1-0242ac130002,Inside the courtyard,VS 2036,1980,Stone,,Dharmadhātu,0,,4b84a278-9eea-11e9-8b93-0242ac120006
7aabe997-8e3d-4bec-b8d9-9e9a04f6da6d,7de41402-164e-4ba5-b313-e5496ca02c5d,30a307d0-2282-11ea-b9b1-0242ac130002,Inside the courtyard,VS 2036,1980,"Brick,Stone",,"Shrine,Statue",0,,4b84a278-9eea-11e9-8b93-0242ac120006
a977df5e-6f52-459d-bca2-9ddb155db39a,07b2c8d0-e1f9-4731-bf5c-d2676e584604,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
6b3537f8-c3f4-4322-9938-111bc575aac4,9e8defd6-7e98-42df-8199-a34dbfce7fe8,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
a12dc5bb-ecea-4125-9f6a-142e21d98848,486791d2-6ff0-4367-915d-b79f551e4638,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,"Wood,Stone",,Bell,0,,4b84a278-9eea-11e9-8b93-0242ac120006
0cb1a969-d225-4307-bb4c-8952b55b83fe,7bd056db-a437-4b2f-a3a0-46ec18eb4091,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
06b84c6f-1513-451d-bb5b-e5271f2ccd50,0febfa8b-04ac-4a0b-b188-fad4624be0b9,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
5cb59899-dfd4-408d-b423-332b8e684cd9,d37653ff-b60b-46e4-9ae8-4ccb6d737298,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
b482a087-40a1-491d-8cb3-d2d141416b43,76c72f71-0f61-40f3-9e2c-e6819b4d722a,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
e6d4c369-611c-4966-b937-398adc4bc399,e6477456-6269-473a-b3b1-3577b9c38716,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
0ee87fb9-2fb9-4609-ba8f-6b5ed5816854,3a07224c-94bb-478b-8b31-d8c632d14999,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
52450c49-3f45-4947-9975-0fe4d2228a69,d8052a20-deef-47f8-8f3c-beebb8c11ee7,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
4f0a4e6e-691b-43fa-b0de-7db4c259824a,15fadb6d-f7b1-4773-a864-98478a94a861,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,"Iron,Wood,Stone",,Bell,0,,4b84a278-9eea-11e9-8b93-0242ac120006
e8a0871d-427c-4455-91fa-32b5287c9a3b,ad2b7af8-59ef-4309-a564-9206dd37ec8c,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
66eb2eb3-4361-44f2-b2b6-8efd50fd828b,8d07dca4-1a57-4efc-ab11-fe7eabf29379,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the monument,,0000,"Stone,Copper",,Liṅga,0,,4b84a278-9eea-11e9-8b93-0242ac120006
e8065584-5d86-4e12-bf46-0d66414646e8,1e9e04cb-5af7-43ce-af32-e4af861340a6,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
a6c27e33-5a20-43b4-853c-97a098845ef1,743daac0-8a94-4175-a20f-2bc02edd43d1,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
04c6ac0c-f71a-4866-b4b9-1d0a4a8e2155,66a7213a-6fa8-4ad2-9945-3fb5b8b70d37,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
e451b4f0-1b0f-424f-9ee8-8f316771c2e5,0d5f9b29-c537-46f3-be62-5a4f34f6892d,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,Stone,,Maṇḍala,0,,4b84a278-9eea-11e9-8b93-0242ac120006
6a49b83a-55e7-4096-922b-085d192949ad,a851cf6d-25d6-4911-b5a0-a7f575138e17,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,Inside the courtyard,,0000,"Copper,Stone",,Liṅga,0,,4b84a278-9eea-11e9-8b93-0242ac120006
527b387c-f620-4801-a12a-73b9923221d8,6d8eb4a4-3924-4c1b-9a3a-963416723414,3167408a-4c14-11ea-91df-0242ac130006,Separate,,0000,Stone,,Dharmadhātujinālaya Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
19e731ba-8a04-42e6-94c8-d0aa02ed17a0,ac80f214-4cfa-44d0-8195-3ab3bb98f397,3167408a-4c14-11ea-91df-0242ac130006,,,0000,"Other,Brick",,Other,0,,4b84a278-9eea-11e9-8b93-0242ac120006
4d20768b-e79e-438a-9c12-ea69bda45116,b946c64f-c636-4da4-9d53-9a479c87a32e,3167408a-4c14-11ea-91df-0242ac130006,Separate,VS 2069,2013,"Brick,Stone",,Shrine,0,,4b84a278-9eea-11e9-8b93-0242ac120006
3cb1929a-4e38-4a9d-bbec-c4cc2e44dfc2,255d473d-0339-4525-a9bc-76f3db8a224f,3167408a-4c14-11ea-91df-0242ac130006,Separate,,0000,Stone,,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
3c33d80b-11bf-4175-8062-ed0ec34cb243,1259b4da-3ebf-4935-a413-ea50b96deae4,321aa815-750d-4468-9903-b3ae79e07793,Inside the monument,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
11a5d434-0978-48f2-8930-99f0824bab24,51a46982-6b1d-4cf6-a4d8-cc3c11676fc2,321aa815-750d-4468-9903-b3ae79e07793,Attached,,~1301-1399,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
0ba0daa4-f209-49af-9a18-ad05fff71df1,999ecd89-a2cb-4856-9076-bec8ffa0e0ac,321aa815-750d-4468-9903-b3ae79e07793,Attached,,1775,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
61f058f3-31e9-473f-9158-76bcb3fb0dd7,433c5809-b9db-4832-a2b4-676074bab6c2,321aa815-750d-4468-9903-b3ae79e07793,Attached,,~1401-1499,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
e1260c38-16b3-4456-95f1-5c3441f6c90b,3098c936-0bca-422f-865b-2542f739d4a1,321aa815-750d-4468-9903-b3ae79e07793,Attached,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
85f55233-40c7-474a-a36e-bb703f564dcd,7488403f-a27a-46ca-a3fa-817c1f271bbd,321aa815-750d-4468-9903-b3ae79e07793,Attached,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
26e524c3-5124-403d-a6ee-57ed3734ec2d,57bf1694-a5b3-4b98-b8c7-1464b0e3377c,321aa815-750d-4468-9903-b3ae79e07793,Attached,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
d1e51d5d-5d6a-4d3c-99ad-2ad1e6c85b55,916909bf-4c3e-487b-86ff-9d07d057f168,321aa815-750d-4468-9903-b3ae79e07793,Separate,,0000,"Other,Brass",,"Pillar,Bell",0,,4b84a278-9eea-11e9-8b93-0242ac120006
b3f9d4b6-1b68-48ce-bb46-5ac3049e2ff3,62128370-ccb4-4d4b-8148-e49ecb2d1791,321aa815-750d-4468-9903-b3ae79e07793,Separate,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
a6425594-8698-4637-9827-8df6d34864ff,a25396bf-0830-4905-946d-d36fd4714d62,321aa815-750d-4468-9903-b3ae79e07793,Attached,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
33ddad17-0774-414d-8bd0-10d80098046f,0036db9e-713e-43fc-a01a-29a16d1c10cb,321aa815-750d-4468-9903-b3ae79e07793,Attached,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
653e9a29-27de-406f-84ea-e4d2f6936d5b,3aa1d166-e59a-4e0b-a1a3-fd02b8ba5258,321aa815-750d-4468-9903-b3ae79e07793,Attached,,~1601-1699,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
ccb394bf-ec20-4610-847e-2c5a7ec8dc01,64ca320f-f794-4a71-8291-a869b5ebf6dc,321aa815-750d-4468-9903-b3ae79e07793,Inside the monument,,~1701-1799,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
83d58703-9aca-4fcc-aeaa-bf9a9ea1e4ce,3fb4b0b7-8e5d-4eed-9555-3b153938ebfd,3331db72-539f-11ea-b4c2-0242ac130006,Inside the monument,"<p>NS 823</p>
",1703,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
4a0258f1-777f-49e5-b4ef-edb850e28240,3077cd80-61f4-4509-9198-5e4b59a4266e,33706bde-e4e7-11e9-b125-0242ac130002,Attached,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
48d71c8c-e5e9-4757-9e02-eda5a6ae8804,968b2b7e-020a-4706-b3fc-220b18459f16,33776afc-ea72-11e9-b125-0242ac130002,Attached,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
414bd2a5-53f8-457e-a1b6-a1c82f9a05c9,9b414ad2-7deb-4456-9711-a854631402d1,337c6d44-c619-4816-b823-c10f18d802b4,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
8d03d865-dafe-47bb-ac3b-19150ab81f61,0943cd9b-d250-4c0a-a35d-56f5bda7b17a,337c6d44-c619-4816-b823-c10f18d802b4,Inside the courtyard,,0000,Stone,,Liṅga,0,,4b84a278-9eea-11e9-8b93-0242ac120006
9b1834f9-2c97-445e-9550-5e5baa4f4b91,ea672b7b-8129-416a-88d6-45f25c0b2159,337c6d44-c619-4816-b823-c10f18d802b4,Inside the monument,,0000,"Stone,Brass",,Shrine,0,,4b84a278-9eea-11e9-8b93-0242ac120006
0cf92f34-a613-4973-a314-076c0b331584,8b3785da-1069-4a41-b6e9-507f3b9e8258,337c6d44-c619-4816-b823-c10f18d802b4,Inside the courtyard,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
f2f32b8b-bb8e-4d16-a2fe-6e9c15bed3fd,bf998df9-d91f-4cb6-b407-726b221c39d5,33d9ec0a-e733-11e9-8bc4-0242ac130002,Inside the courtyard,NS 829,1709,"Stone,Copper",,Caitya,0,,4b84a278-9eea-11e9-8b93-0242ac120006
d0acc582-7bea-4a11-af30-0529eb1d6338,7b44bed3-2e75-4897-aec5-6a33b26e1690,33d9ec0a-e733-11e9-8bc4-0242ac130002,Inside the courtyard,,0000,Stone,,Vajra,0,,4b84a278-9eea-11e9-8b93-0242ac120006
49306dbf-e85b-494e-a9e7-7dde8fb9c863,82f52d02-777d-4036-b9a8-c2da3d7514b7,33d9ec0a-e733-11e9-8bc4-0242ac130002,Inside the courtyard,NS 1060,1940,Stone,,Dharmadhātu,0,,4b84a278-9eea-11e9-8b93-0242ac120006
88a83cfc-0116-4d6e-ad8e-950bac8809d4,4385a1ba-9da9-465e-841b-465b77a22215,3440946e-e936-11e9-b125-0242ac130002,Separate,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
baa8ae64-ed2c-405f-a5c2-821d10e3bb78,21978b11-fdf2-4072-b917-f2acd701935e,3440946e-e936-11e9-b125-0242ac130002,Attached,,0000,Stone,,Statue,0,,4b84a278-9eea-11e9-8b93-0242ac120006
