tileid,parenttile_id,resourceinstance_id,Spatial Coordinates Geometry,sortorder,provisionaledits,nodegroup_id
6810276f-ae65-4227-9196-662abb83df85,None,4db3bfb2-eefd-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.30205960987358 27.6299260928773)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d5ef6cbd-477f-4c05-b0cb-5615058436c1,None,4db72ccc-e6c6-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32764386536856 27.67457186048025)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
1d8df78c-a8fa-4711-a82a-0b5532f04d58,None,4dc008cc-64c1-42da-9518-9646c65ab630,GEOMETRYCOLLECTION (POINT (81.65341900415706 28.87092665576392)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
5f1087b6-6301-4ef5-8717-c35b65991cb9,None,4df05f74-e5e0-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32475412720055 27.67492868812741)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a0dda9ac-a4b5-48d3-9d51-8b6e656c7b53,None,4e0709f7-c313-4a8c-ae18-d3ca0d994713,GEOMETRYCOLLECTION (POINT (82.1011411416514 29.54439197175088)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
b25352dc-43bf-49ff-907c-777cee903ab8,None,4e76f5c4-ebf4-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32483653355212 27.67784610878673)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
889accaf-b6a3-42f0-a14b-cb6a495137d2,None,4ea9bf18-4293-11ea-a19a-0242ac130006,GEOMETRYCOLLECTION (POINT (85.30193677832654 27.62976246616565)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
c7f3b0ef-39c4-4e63-84cd-3609d69bb11c,None,4ed2374c-e846-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32640909089656 27.67286591692995)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e5306c8b-c5dc-4a2c-803d-e76394e1300c,None,4eeb757c-5fc4-11ea-8083-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32009576938992 27.67564248849235)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ccb2a97f-e8e4-44f4-baed-f799d1224144,None,4f116514-0102-11ea-8f3c-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31813959715078 27.63291005874012)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
78a1a6ee-25ac-4ee7-8409-55756f22c410,None,4fbe0748-3653-4e38-a86d-1627db252297,GEOMETRYCOLLECTION (POINT (81.62860652721787 28.91272131809829)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
2ebf1c6d-7a15-4c8c-90cc-7dddd90d37d1,None,503085f6-076f-11ea-8a1c-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31806582644725 27.63324156948017)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6ec63702-e1d0-4b4d-aa8e-55f54f8429bc,None,50e6b167-1959-4ce9-a9d4-1800e7273a52,GEOMETRYCOLLECTION (POINT (85.27824343925977 27.67647025795866)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
70bec246-3ad2-4511-bca5-246a2dc60513,None,50e8eedc-eb42-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32717845637171 27.6692762558609)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
047060b6-ade6-4f85-ad8c-d7e075914673,None,51d9d5da-4ceb-11ea-8083-0242ac130006,GEOMETRYCOLLECTION (POINT (85.31312462480651 27.67292380104685)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
997569bc-5795-4955-8857-8627f4945e5a,None,5277a9d6-2f86-11ea-b242-0242ac130002,GEOMETRYCOLLECTION (POINT (85.30184116714736 27.62981135716404)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e8357a05-06e1-43e8-9695-1e292c92ffd5,None,54346f5f-5ad8-4ab5-887c-c983ea617de2,GEOMETRYCOLLECTION (POINT (85.33004645245018 27.66861872440495)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a305d780-8182-47cf-b8da-eaef6bc3fd58,None,55133c56-e68d-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32124065175131 27.67556102202134)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
64584277-6bb4-46fd-b679-ff3ef16c73f1,None,553b9314-e687-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32060111396072 27.67622824705231)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6ed3c040-d352-4a45-baaf-bf0f3799326d,None,55519f42-0202-11ea-a389-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31797345056441 27.63296469095779)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d672178e-2e9c-4c4a-9d6c-9da81c777c52,None,5553af61-8bca-4f14-baa9-a077e67f701d,GEOMETRYCOLLECTION (POINT (85.32795130697451 27.67107541876275)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3eea0a8d-7912-4e24-8ee1-dd4e9a7d4990,None,5576adf8-9a84-11ea-9766-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32786697157053 27.67096800179186)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
94cc5b7d-be87-4e89-931f-616c591b0b05,None,557a604c-e6a7-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32756471295102 27.67432424908464)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3160b9e6-84a7-4117-9a02-0afe486fa032,None,55be585c-411d-48dd-be74-5cd78f2723e1,GEOMETRYCOLLECTION (POINT (85.27641984753797 27.67926404898044)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
01151876-de95-434c-b325-343896901543,None,55bee51e-01f5-11ea-a389-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31801499265066 27.63312616056134)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a33caeed-2c2a-4d3c-b1cc-4587e5fac346,None,55ebd8ba-e343-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32100667826137 27.67384913797391)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f616f375-f4aa-492a-8b08-df967bc584ae,None,55ef0210-dfa6-11e9-81a8-0242ac140006,GEOMETRYCOLLECTION (POINT (85.33217266319446 27.67114966423362)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
29c1a80f-8f80-4300-9278-7ee72057a397,None,56588bbe-f0bc-11e9-a3c8-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31829854126977 27.63290831050589)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6378477e-7bd2-48a9-b4a9-beb1593a9875,None,56a5632a-c2df-41f2-8fbb-2d82330d9c76,GEOMETRYCOLLECTION (POINT (81.72332222021532 28.8617439897785)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
20dd988e-83b6-44fd-8acb-010c346b087a,None,56fa3190-ea8a-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32827519822747 27.67467191437757)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
c8e72bf4-7c6e-412e-b643-72a6e1f7a192,None,574c588e-e7ed-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32762029522061 27.66858871404484)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6633d3bc-fbc8-48bc-bd48-969edfa9f12f,None,57688e06-ca3c-11e9-b993-0242ac140002,GEOMETRYCOLLECTION (POINT (85.33232229200928 27.6719310265334)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
afe44e37-cf6c-42e7-8b1e-dffa4373828e,None,5790999f-7d84-4dc0-b4a9-a65dee5d1481,GEOMETRYCOLLECTION (POINT (85.27465886347977 27.68004088356601)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a40d3145-ae7d-4cc3-81d6-1466253e11a9,None,57b1c7cd-c924-4581-b4d1-8deccecb9358,GEOMETRYCOLLECTION (POINT (85.32414302476161 27.67394844342307)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a322677e-9c57-4fcf-a7dc-c4867592701b,None,580324c0-5212-4b6e-83be-eab695af708f,GEOMETRYCOLLECTION (POINT (85.30542008852478 27.69650325272886)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
426d5de1-dfd2-488a-afde-87a0434d4805,None,58201fa0-0b37-4744-af03-0c6aaac21835,GEOMETRYCOLLECTION (POINT (85.42824763745659 27.6722284499871)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8d612699-7312-4193-8888-18b5b7a2e5dc,None,5864a56c-7d5f-4174-ab70-9b73013c325f,GEOMETRYCOLLECTION (POINT (81.72331271575632 28.86194892865937)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
23152b42-98f5-46c7-8f2c-f63dd7ecf226,None,59e912ca-06a7-412a-a9b1-60d5d0fc0a6a,GEOMETRYCOLLECTION (POINT (85.27656776680465 27.67938310070052)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
abbe7d6f-4220-48cb-9dba-b810ba10908c,None,5a2b953a-01f9-11ea-8f3c-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31833246399879 27.63385025390802)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8dd23879-7d2e-4180-b7b1-83631a6b656b,None,5a3ab8f6-6344-11ea-b4c2-0242ac130006,GEOMETRYCOLLECTION (POINT (85.31972858692825 27.67659635919587)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
00e75f87-a109-4f36-bdf6-a3d910393f8c,None,5a9d675d-4ea1-416c-9d12-fe75a690e587,GEOMETRYCOLLECTION (POINT (85.27659479055097 27.67942570893297)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
37604df0-fa18-41a4-b8b9-289fb0fb4010,None,5b4fb39f-ba1c-4a7a-9218-98fba1910a5a,GEOMETRYCOLLECTION (POINT (85.30543877434417 27.69347546589206)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
1a772bbc-fca6-49cd-822e-b71a9204372a,None,5bfb6d40-eb4c-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.30347779377473 27.69396538583727)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
bc4103fb-90a7-4a0d-b3d4-7f2f63d553a7,None,5c063668-e5f6-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32465872715528 27.6728447379366)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
22860d6e-e587-478b-886e-80e737224e55,None,5c766eac-e5d2-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32827667747061 27.67498970096784)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
671c0b89-c111-429e-bcce-44bab421d448,None,5c944401-65d2-49ed-b361-dbf4e3358629,GEOMETRYCOLLECTION (POINT (85.30681056121699 27.70611849123692)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
111a2e5e-102d-4f28-9f28-4dceda417416,None,5cb98dcd-6658-4b9c-8990-8c2299397aca,GEOMETRYCOLLECTION (POINT (85.33587491324374 27.67200714817762)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
b521f737-8b53-45b1-9055-f78ea2e43545,None,5d44f5b8-70f8-11ea-966a-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32394781819698 27.67732728757295)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3d56dc2a-79b0-4b2e-abb7-57ed016f2bf7,None,5d9c1eae-e1c7-43bc-905a-a0816724b854,GEOMETRYCOLLECTION (POINT (85.32601444917913 27.67659022336738)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
2127dec2-99d4-4a0f-bb20-27a51254d6d3,None,5dfe48f0-eb2d-465c-a5d0-67bb1ae1277a,GEOMETRYCOLLECTION (POINT (85.24544275159707 27.6912461061318)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
34f4e109-2b16-45c4-9034-e30394a88c1d,None,5e259143-1a43-49f4-94fd-068766f80876,GEOMETRYCOLLECTION (POINT (85.2772657543037 27.67818791012067)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a7776173-6fab-4c71-94dd-1776e32fa94d,None,5e94853e-0756-11ea-b2c1-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31775622547633 27.63268173435641)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
718a3a72-a30e-4b1e-8ce7-79693f4d3d3d,None,5e9af02d-96f4-42a8-8c91-57d31cd5027b,GEOMETRYCOLLECTION (POINT (85.32601655290625 27.66859932750351)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e03b4fc4-f558-40ec-98b6-597a7d4ca42f,None,5f0eb57e-e8d0-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32206503653919 27.67428293124912)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8cbd86dc-1305-4d5b-88c0-3a4ca6bc0b5b,None,5f10573c-c317-4fef-92ed-b0354eeae8e0,GEOMETRYCOLLECTION (POINT (85.32424444834976 27.67216657969652)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3892d091-eca0-450c-afa8-e7d182b61989,None,5f218d0a-4412-11ea-a19a-0242ac130006,GEOMETRYCOLLECTION (POINT (85.30214006178477 27.62941250479897)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
eeeb3ba5-f86a-4eaa-8885-ae00d6b548f4,None,5f27520c-348e-43da-8160-a2e2729a37c7,GEOMETRYCOLLECTION (POINT (85.32385231787248 27.67735511041567)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9060c849-9466-4b4d-b7b0-5e37c6db7258,None,5fa893c6-fbc5-11e9-8649-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32810458106417 27.66952724700181)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
eed92e15-76f6-4582-b69a-94dbc623a794,None,5fadd6dc-06b1-11ea-8a1c-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31807042783981 27.63325720436805)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e8353288-a234-40ab-950a-0f66e32ede81,None,5fcb8c96-4297-11ea-a19a-0242ac130006,GEOMETRYCOLLECTION (POINT (85.30213598798059 27.62957420422216)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ad717b4f-890c-45cf-a75d-175e8cf2c0e0,None,5fd9092c-0569-11ea-b2c1-0242ac130002,GEOMETRYCOLLECTION (POINT (85.30265125143131 27.63043459120834)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6367236e-2a06-4488-8162-50292a884681,None,5ffc298d-bf45-4996-a8c8-4023014d9152,GEOMETRYCOLLECTION (POINT (85.30233810953479 27.70101590443895)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
1a97a58e-4145-47b0-87ad-bcf62bc9d7de,None,600ba6fa-8f77-11ea-bd59-0242ac130005,GEOMETRYCOLLECTION (POINT (85.29125177639139 27.67206037423193)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
bab7382d-5675-4d47-9060-d9b2124c4850,None,60a8a8e0-e4e8-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32275449068106 27.67573547593161)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
26326a06-8f32-43b2-b7ca-e8e7157c2476,None,60aa32b2-ea3f-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.33195735627902 27.67124818500792)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
1103f985-24d6-4bed-b051-c5acf39332bc,None,618c600d-e494-4d74-b277-e81f773a21f4,GEOMETRYCOLLECTION (POINT (85.27306789602039 27.68172443953442)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
dd9570b5-2971-465d-806d-a70fff933c3e,None,619ad1be-7cb3-4973-a2ce-13e5c7832083,GEOMETRYCOLLECTION (POINT (85.30535809378819 27.69664855361735)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d5326027-2809-44f0-913d-46cb90930293,None,6206f79c-e5dc-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32552786709965 27.67229122920918)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
159bf3b1-e67f-4c70-96b3-fe01b1376575,None,62332e5e-8c90-484f-8c98-82e018442939,GEOMETRYCOLLECTION (POINT (85.32085840808031 27.67155273876982)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
07637132-dd98-4d93-b1c1-75e071d4067d,None,62af421e-8c58-49de-856d-89cf1184ae5f,GEOMETRYCOLLECTION (POINT (85.42847036258837 27.67183322221267)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f6247954-9998-4253-8bf8-c24f4c5bbd32,None,63987fea-cd6d-11e9-92b4-0242ac140002,GEOMETRYCOLLECTION (POINT (85.32420030345452 27.6699753610022)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
4ff4b035-078f-43e5-b630-0fa8387b7e12,None,6399088a-e68a-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32429702971311 27.67616245980564)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3c84f249-6ffe-42e2-865c-fd1218a56394,None,63cd4a6e-4a3a-4241-86ff-428121b2a15c,GEOMETRYCOLLECTION (POINT (81.72325170021583 28.86183582519976)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
596591cc-fb0e-4dfb-9ea3-d3bb0f77ff1c,None,63d66002-8bc5-48b3-af42-cf40b44b38d1,GEOMETRYCOLLECTION (POINT (85.3240594655249 27.67264116812902)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
5bb5e704-9d3e-40ea-b1ee-757a6859049a,None,63ee2cfd-8c43-457b-970c-a837cc8f7f11,GEOMETRYCOLLECTION (POINT (85.27660466305804 27.67948093330952)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d17add32-8a2f-455e-ab41-a71affcfdfe8,None,6594f9ac-fb26-4e95-8c0e-4957e705df7c,GEOMETRYCOLLECTION (POINT (85.31610333141799 27.67713090460186)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
64412542-740d-4a7d-a831-c2fa81270ae9,None,65ef3af4-9d6a-11ea-82af-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32205284193304 27.67732029972602)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
4b7118f6-dedc-4e1c-b988-5626d5216a7c,None,6700e6dc-ad31-11ea-8ae7-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32145679352976 27.67769130645301)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
188a7871-2b45-4ff8-9ba2-4b6bb9dd46a6,None,67282390-14e0-4896-92cb-d79b96080f2e,GEOMETRYCOLLECTION (POINT (85.27765552829794 27.67635203137445)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e4de9b43-31ea-4322-9825-6db5040c36c6,None,673afbfc-e6f2-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32756302064263 27.67433843872773)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f0745661-b918-41c6-8eb8-1450e5aa3210,None,678eb152-5957-11ea-8083-0242ac130006,GEOMETRYCOLLECTION (POINT (85.31957555322811 27.6751236870861)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3bb676e2-2ce9-4ee9-9348-f5ebaa0ab11b,None,67c377c8-fa2d-4d66-8051-e899b0e3e60a,GEOMETRYCOLLECTION (POINT (81.59069883480748 28.59605846769117)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
35ea7f09-735b-4194-b448-ea6bbcd5882a,None,67f1cda0-9f96-4673-8502-6b706e34c465,GEOMETRYCOLLECTION (POINT (82.1380705614402 29.25253352083865)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3052eb5b-3287-46ca-b4c1-a06076ae5e5c,None,67f7ff3b-da0a-4064-969e-53333412edd9,GEOMETRYCOLLECTION (POINT (82.20595840425182 29.55793584801233)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
62ef08af-ee62-41be-b8dc-3f5abfd4f510,None,69280807-eee5-40af-a285-7fc9cb500ad6,GEOMETRYCOLLECTION (POINT (80.42884286826853 29.54846009581767)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d8433e44-8ccb-4b15-b09d-5b0e87078baf,None,69370820-1ef5-11ea-b74e-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32457601882197 27.67719688295784)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
903464f5-3002-4db2-8203-f7ed52ecab02,None,69d578b5-0f06-47ad-9080-9fe3e1adb07f,GEOMETRYCOLLECTION (POINT (85.30437807751781 27.70383577001283)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
26afe6f5-4357-4261-8faa-972353b8d5fc,None,6a263bd4-6022-48bd-ba52-b730dd67710c,GEOMETRYCOLLECTION (POINT (85.27870564641728 27.67626421105919)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
75a16da5-c5e3-42c2-b77a-558c6cc04f42,None,6a2ca05c-3aaa-11ea-b44d-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32289037045501 27.67037020950916)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6238ff68-2426-4400-b841-6fcb5679652c,None,6a68a4bf-4153-4db9-9aa4-c5f78331a414,GEOMETRYCOLLECTION (POINT (85.2756867409621 27.68025098645415)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e588b2ce-b152-43fe-9b89-7a52de6a293a,None,6a68f8a4-ad2d-4c82-97df-70095bf3dd7c,GEOMETRYCOLLECTION (POINT (80.60361375458075 29.33459593214685)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9750f070-883a-4ea2-8089-d8e277893c91,None,6a82831d-1e4f-4570-9030-319e6b8a1480,GEOMETRYCOLLECTION (POINT (85.21453278689393 27.69231888388731)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
043f3134-e584-48cb-832e-d4ddaa6db5a6,None,6b267ae4-4c53-4516-a1d0-5fc7366596c4,GEOMETRYCOLLECTION (POINT (85.27816110635206 27.67829613244764)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
4da670a3-e0da-409d-83b8-dbf29d031185,None,6bb91e99-b953-4be7-855b-70a870f1c1b4,GEOMETRYCOLLECTION (POINT (80.55861251543007 29.27640561712549)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
2094f917-5c4e-447b-89e6-3111ed38c784,None,6c19dd43-3e02-4f62-8636-0b3e5971ef4d,GEOMETRYCOLLECTION (POINT (85.32439705705798 27.67377040829521)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
925573af-891c-4dfe-af4b-291e5618a0bc,None,6cdaf736-d3f8-4b5f-9b6d-384f21c8d902,GEOMETRYCOLLECTION (POINT (85.32556963486257 27.67843971333828)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d41997db-c71b-45a0-acce-1048a2a1920d,None,6cef8522-e33c-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31861661371943 27.67564072914665)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8eee0064-cbf2-4cc8-8826-2bfb064f7efb,None,6d478768-e8f5-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32457687155038 27.67474942648938)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0d7d80bd-be15-4207-9c1f-2a69b4d22f23,None,6da9c621-521e-41d0-97b4-a3a8c2a9c960,GEOMETRYCOLLECTION (POINT (85.42790040898177 27.67203865094858)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ea923330-643d-43b0-a438-a67a21ccfc7d,None,6e03bbf6-0522-11ea-8f3c-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31809729755747 27.63324483119335)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9abc392d-4247-4705-8c14-e27f7b8995a2,None,6fac8c1c-e768-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32298451946752 27.67427475425422)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f44f2b17-c5cb-46a1-b9e0-602469ca3bf3,None,711b19a4-ec10-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.33062755429427 27.66999993331526)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
80c35f0c-6ec8-4adb-a4f1-39cc20afef1e,None,7195ddad-7b38-423b-b1a2-479a4ad0292c,GEOMETRYCOLLECTION (POINT (85.27861096451448 27.676818067453)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
553a7cf1-2bf5-4d36-bf4b-eaebbce0139e,None,71a0ee45-c6f0-4598-a938-d160e0fc7ebf,GEOMETRYCOLLECTION (POINT (80.54763571090484 29.46000583713707)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
90de7f71-60b5-4576-afe4-61ef36c6b71c,None,7212764c-e691-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32343760555061 27.67400834048294)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9150de86-26b2-40bd-8482-eeb5f098ce07,None,7286700f-4313-42ba-be54-d79933e086a4,GEOMETRYCOLLECTION (POINT (85.32535693655291 27.67371093045515)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0f1369f3-8dc2-4579-8452-b28b30eb2b2f,None,72b92b8f-e331-4878-85d4-5aa407f60047,GEOMETRYCOLLECTION (POINT (81.79334487237111 29.11840656126292)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d1050044-e800-4451-a979-03c066fe8e9d,None,731bd8c6-5877-4951-bf17-efc7b7c68933,GEOMETRYCOLLECTION (POINT (85.27857872347056 27.67757321745341)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
1da26fc8-0f3b-42a5-82a6-9778e4efcfe8,None,737cb161-8db7-4e7d-a315-4f6fdf29d047,GEOMETRYCOLLECTION (POINT (85.32243483441056 27.67298219704851)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
849318c1-a87e-47e4-9eb7-644f1dd37699,None,73f86971-d72b-42bc-8776-14acf48bfaca,GEOMETRYCOLLECTION (POINT (85.32888596078658 27.66761317427415)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
cce20601-ff5c-4abd-990a-dd853cd80cbc,None,74ae042c-e6a8-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32482641006345 27.67292324870241)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
29f9a56c-2ea5-46ca-80be-b938a7a84e80,None,75171568-d049-4c63-9fce-ddf40dc4e157,GEOMETRYCOLLECTION (POINT (85.42845360107543 27.67202290133018)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
545450a1-47b5-48be-b380-f90d866b2472,None,755714a7-16e4-4926-b93c-a906820ce3bf,GEOMETRYCOLLECTION (POINT (82.15681163066699 29.537468296885)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
4c379671-e707-43cb-b2f4-80b3a941b881,None,7559d8ea-32ef-11ea-a67f-0242ac130002,GEOMETRYCOLLECTION (POINT (85.3188919252313 27.67457472173197)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
c588386d-113c-40bb-a8a7-24d8c048ebf0,None,75d880e6-e74f-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32354858157261 27.67688026080971)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ea58945b-499e-4fcb-87f1-db6afd6269ed,None,7605825a-b679-4eb0-a1c0-8365e6493bfa,GEOMETRYCOLLECTION (POINT (82.10375682952997 29.54438909104806)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
