tileid,parenttile_id,resourceinstance_id,Object width,Object circumference,Object height,Object depth,sortorder,provisionaledits,nodegroup_id
704eeb01-2585-46e2-9bef-26055d46f638,6509c1db-786d-4903-af45-50bd293a3e3b,8bd0dd8f-8bee-4b91-a977-d2b40db4a23c,102.0,,27.0,105.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
aac6e7cd-a250-4189-bb83-7033e3feede0,f1dc8cfd-fced-4e9c-8a8e-df225535ca23,8bd0dd8f-8bee-4b91-a977-d2b40db4a23c,13.5,,15.0,10.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
6027a4bf-9d3f-4d8b-9b82-efc8edc4a34f,8aad174b-cd37-4e80-9ec1-a2cea13b4ae0,8bd0dd8f-8bee-4b91-a977-d2b40db4a23c,50.0,,62.0,19.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
2a63a87c-49e6-418d-ae5e-8860ac985c7a,b5890045-5596-4d88-823b-e0079bb0d9a2,8bd0dd8f-8bee-4b91-a977-d2b40db4a23c,29.0,,37.0,19.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
ce26bed2-734b-4649-afbc-55f395426000,5b82e058-8b0d-41c0-928c-01b088ad84eb,8c376304-6852-48b8-a840-20e3764916b3,2,2,2,2,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
6656a504-d39b-4cd5-ab6c-777559b66dbc,375bf94c-b2fa-45b5-8f53-32952b8fe1f3,8c5e73b9-f669-4839-b375-093e33198b93,186.0,,160.0,186.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
45851989-2d50-4ce4-beb8-38207274fda8,ab12a2d2-f662-4094-8858-c8e9870483d9,8c5e73b9-f669-4839-b375-093e33198b93,23.0,,50.0,30.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
37661b26-6384-4c5a-81e8-cd1bd13a396e,a01856c4-e3b4-46c6-8515-a5097dbf020b,8c5e73b9-f669-4839-b375-093e33198b93,10.0,,15.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
4e30445b-6bf2-41a3-86a6-98b49d29e2a6,0d53e0b7-6d1a-4cc1-be18-8364371e6681,8c5e73b9-f669-4839-b375-093e33198b93,48.0,,75.0,48.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
b15e2e16-e42d-4fa2-89e5-a312cc13bc30,6311749f-f7b0-4a56-bd28-3fadc9f38d64,8c5e73b9-f669-4839-b375-093e33198b93,60.0,,72.0,60.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
edb763f2-f621-4900-bba5-9ab80ef79721,97fc5b4d-860a-4b3d-8c21-97cad57f35b1,8c5e73b9-f669-4839-b375-093e33198b93,40.0,,65.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
da757215-1d9a-4c63-835e-e509b1104110,a1b1fb60-8019-4c0d-b25c-45b685a9ac44,8c5e73b9-f669-4839-b375-093e33198b93,40.0,,65.0,40.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
5f727795-800a-4bb2-8c91-aab9bd918759,ebcc3b99-73f8-4257-86f1-fe0cf99b95b9,8c5e73b9-f669-4839-b375-093e33198b93,78.0,,90.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
852ba0d5-9f20-42f5-8cf0-42abf2416022,de41f437-7ebf-4ad9-9f15-b6c02b4f20ba,8c5e73b9-f669-4839-b375-093e33198b93,15.0,,28.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
dcbfc0da-d836-4eeb-89e2-2d03f597ec85,335821de-18a9-4d1e-8e2e-88e032839a65,8c5e73b9-f669-4839-b375-093e33198b93,32.0,,42.0,25.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
60fea59a-dbad-490a-925e-650ef03f2797,6c40d220-9722-42f2-b794-79c538406c40,8c5e73b9-f669-4839-b375-093e33198b93,24.0,,36.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
f333f3b6-a2ce-4e38-b922-09dddb36e95c,32ff779b-97d0-49f5-84db-af377e73b496,8c5e73b9-f669-4839-b375-093e33198b93,33.0,,50.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
07477b7a-da13-48cb-ad76-88f286924ca7,330316cb-2706-4a9c-bd92-59319c06e1a0,8d7016d6-5470-11ea-b4c2-0242ac130006,25,,52,10.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
96938b43-7fae-4c2e-920a-33671d5c973d,545d96a5-df0a-4bd2-8b32-b63e52b8538e,8d7016d6-5470-11ea-b4c2-0242ac130006,120,,180.0,120,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
32ec18b3-2363-44ff-84e5-44fad8af711f,f530c453-108e-4a8c-93f0-cf73f44aa6cc,8d7016d6-5470-11ea-b4c2-0242ac130006,9,,11,10.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
23ea57c6-9d68-4277-b619-44106f042c62,c256d41f-517f-4c90-9ee5-61ec78e48ef1,8d7016d6-5470-11ea-b4c2-0242ac130006,80,,40.0,11,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
87bf6782-978d-49c9-8f88-56a6aabe2d05,c44d2149-a6d9-4eba-a27c-c53f4ab9fa23,8d7016d6-5470-11ea-b4c2-0242ac130006,60,,123.0,20,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
f0a41e39-03a9-4973-bbb9-c2d5f5cad2fb,cd2f7967-b04b-4358-83ff-d6e0f31ef8be,8d7016d6-5470-11ea-b4c2-0242ac130006,100,,90.0,100,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
7242703c-0355-413b-a517-34ac45a51405,c382691e-1181-4d69-a12d-0bdb410e7470,8d7016d6-5470-11ea-b4c2-0242ac130006,90,,165.0,90,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
bf85f4ac-ac33-49bd-a32e-26357650ae7d,a793da4e-20b6-4181-a89d-3c90367282a8,8e375f65-fefc-48a6-af75-a116aefdf746,,63.0,10.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
b6c211b6-0820-4796-aa24-bf4d63d2ed01,eb4d9214-acfa-44bd-9460-f7335c706a9c,8e38f1ef-d6ec-4d1f-ae8f-e94e5d425013,0.0,,0.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
acb80634-d7fe-4b6c-95c9-67ded8af5e47,b2a814d1-c48f-418d-a6c0-610af503b3a8,8e38f1ef-d6ec-4d1f-ae8f-e94e5d425013,10.0,,14.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
77400ea4-ff4a-467f-9003-71771cd663a8,cee9ab96-3b8a-4589-896c-d187e00eb654,8e38f1ef-d6ec-4d1f-ae8f-e94e5d425013,9.0,,15.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
b367ff90-4b06-41b1-8f22-e00694e217fb,596eec14-3aa3-4419-85f5-dece0bfc8755,8e38f1ef-d6ec-4d1f-ae8f-e94e5d425013,38.0,,72.0,38.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e44969f4-dc77-4f33-8f8a-f0f1d4d896b8,25ae1a9d-a231-4e38-9982-9f9c7f680ba2,8e38f1ef-d6ec-4d1f-ae8f-e94e5d425013,38.0,,126.0,38.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
3c2b3c0b-16e7-4822-8f54-7eb3c6456051,cddc2cd3-3e96-45b9-a1ff-04674cd3f7fb,8ef7a2bb-be68-438f-9902-2914c6ebc9f1,94.0,0.0,160.0,50.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
c97fb721-51fb-499c-b14a-b149f97b148f,0d9e1f94-a729-46f8-b3ef-259965cfb5df,8ef7a2bb-be68-438f-9902-2914c6ebc9f1,190.0,0.0,163.0,55.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
8d439429-8b80-4543-9e55-b6de1f9138ae,ded52a55-5495-480a-85b6-96f68aff1d96,8ef7a2bb-be68-438f-9902-2914c6ebc9f1,17.0,0.0,48.0,38.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
5919a36d-8c09-4eb5-bddb-d033acb487c6,789acea4-c01b-4a91-9eba-7dc84ebefc60,8ef7a2bb-be68-438f-9902-2914c6ebc9f1,17.0,0.0,48.0,38.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
5eb5de59-cab4-4018-b2a9-49a0d637453a,661b8ef7-3e84-4e6c-b289-07ac65e546a3,8ef7a2bb-be68-438f-9902-2914c6ebc9f1,30.0,0.0,42.0,17.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
bd017e99-7661-4a2e-8f91-b3420920b5d3,bdc29998-6f02-4288-bc76-83679319bdf9,8ef7a2bb-be68-438f-9902-2914c6ebc9f1,40.0,0.0,50.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
63959c69-1378-4f03-bfa2-923d5844021f,cc40c4b3-6295-44f4-86f6-a3c7d9805c82,8f604b7b-bd43-493f-87e8-e36d69990ad9,23.0,0.0,38.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
7db993e2-49e7-4644-9896-b37ef1b7aff6,02825fa4-6b1c-4fdd-a7b3-5b7fa9d85edd,8f604b7b-bd43-493f-87e8-e36d69990ad9,14.0,0.0,28.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
22d642d3-ae6a-4e44-a7dd-1dec628985e0,d9eb5c1c-caec-4ec0-b625-341edb4bd882,8f604b7b-bd43-493f-87e8-e36d69990ad9,14.0,0.0,28.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
1e1feeb9-3c46-4d77-9005-4387a7694e16,a0adbf97-dfb5-4c58-8cbc-824766ced0ad,8f604b7b-bd43-493f-87e8-e36d69990ad9,23.0,0.0,40.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
3e440381-1628-42fc-9080-1b193060e66e,05ba2920-1c4e-4c20-992a-67010ffb52aa,8f604b7b-bd43-493f-87e8-e36d69990ad9,27.0,0.0,38.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d5e97c7f-3d78-4ff2-95d6-9a081f413790,44896eb2-7f5c-4330-adee-8eabac96522a,8f604b7b-bd43-493f-87e8-e36d69990ad9,25.0,0.0,39.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
404b5fdc-9659-4557-99f1-7c7fd7cd8f57,59b95e5b-80b1-470c-8dbe-09e34a6bae1e,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,16.0,0.0,46.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
9655b1d7-14e0-40b9-872a-3a51dd3c3f75,192d24ff-d85a-4296-826e-977715db5c64,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,76.0,0.0,122.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
78bf33b7-c33d-4464-b8ad-b088415ac817,77bf85e4-2b2f-4597-9429-90eaf8d1213f,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,48.0,0.0,96.0,87.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
9ac2552c-afff-474e-a2d0-0a8dbf661f3f,efce888b-db1a-4b14-adc4-69c4efdd9301,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,48.0,0.0,96.0,87.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
09725e7b-9d52-45ab-be35-7a25ff6aef30,f572389a-51e6-43c3-be98-2e595dfbe8fd,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,16.0,0.0,46.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e4cad2ab-e5da-4c18-ad3b-9f060db15b5f,270c1901-9f2b-426c-b0f9-3d39395bc7c7,8fe3c368-1cbc-11ea-b74e-0242ac130002,50,,120.0,35,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
921ec17b-414a-4667-9fa3-a0d58a168de0,ea960ae8-ffc8-42a2-b34e-c7e415cacc1f,8fe3c368-1cbc-11ea-b74e-0242ac130002,154,,148,42.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
6e897e9c-1021-4329-998e-600d35a78f40,f6c43a96-682d-4f40-bc3b-946bb0573be6,8fe3c368-1cbc-11ea-b74e-0242ac130002,35,,92,76.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
ec66a5db-882e-4f71-8267-e8f23580ebbe,17a4f224-9809-400d-b17e-e3c5ca295cfd,8fe3c368-1cbc-11ea-b74e-0242ac130002,56,,165,145.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
7022eccb-80e5-4a42-b5c0-7fe9c1bfecaf,108ce64e-75db-4f78-91de-73f059f668c4,8ffce5d6-df78-11e9-81a8-0242ac140006,19,,26.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d3e8e34a-2bbe-4695-8957-01c04f6b0c07,a48a5197-0820-465c-92e9-c46ec720e5d5,8ffce5d6-df78-11e9-81a8-0242ac140006,23,,29.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
57a6ad44-fa9c-4030-bcaf-e4bab1413c0b,289f27ce-a2cc-48e1-b1c4-04761a35e930,902da6e4-6f82-42e7-95e9-8e2fc2d454fd,43.0,,78.0,43.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
178fd224-3600-4044-ab9a-fcdf862a6bec,328cd2f1-c844-4d81-80c6-9ade27c997d1,902da6e4-6f82-42e7-95e9-8e2fc2d454fd,46.0,,78.0,46.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
53034402-14ff-479b-ac64-878b34da50fe,dff8713e-84f8-4146-8ae1-258fb016f9ec,902da6e4-6f82-42e7-95e9-8e2fc2d454fd,35.0,,76.0,35.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
a69123c7-f937-4488-979e-97fe75db93d6,3287eda9-a4f1-45da-8fe4-37055c482255,902da6e4-6f82-42e7-95e9-8e2fc2d454fd,34.0,,75.0,34.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
121df8d1-f9eb-4d35-96e1-ce454aea4186,2f64229a-588b-402b-ae85-b610a8cf3a70,908fcace-b19e-4829-b2a1-db91bb11bde6,15.0,0.0,20.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
646b81bc-1412-4efc-859c-e6aae67656f5,c07b1618-0c4d-4b71-8390-58a4047e09b0,90aa98a2-539a-11ea-b4c2-0242ac130006,185,,18,185,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
7ddf9dd1-3569-4f85-82ca-55a8da3040f1,33d11a9c-06c3-444d-957a-4d992b351fc8,90aa98a2-539a-11ea-b4c2-0242ac130006,53,,20,20,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
937918b5-1f9f-4c33-91a0-a475f48a4a5d,e39342e1-c108-4a93-a302-57e8d8e7d35e,90aa98a2-539a-11ea-b4c2-0242ac130006,25,,51,15,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
b5652fbc-0d2b-4e33-b88f-c598c9473db1,59fe8dbc-339a-484a-aa49-36439c87622b,90aa98a2-539a-11ea-b4c2-0242ac130006,85,,182,55,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
4cdf37db-0e62-4d2b-99e2-a0af124da802,81a14f36-c953-48d4-adec-c69f5f5e3a78,930f4862-eb68-11e9-8bc4-0242ac130002,25.5,,47.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e1447d75-2745-491e-be11-264db8d5964f,91feb831-fa6c-4118-bdde-d8b309fb9ad0,930f4862-eb68-11e9-8bc4-0242ac130002,34,,47.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
2d74b286-d7a1-4e80-bd76-d4cd151cd284,6673d122-c409-45bf-aaaf-7002e91cbe0f,938935b2-b933-41bd-8fcb-d65d713daaf7,36.0,,21.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e98e80e7-7545-4801-a813-f87f061ce4eb,0d270274-5d2c-424c-9636-84e7721ee656,949507c0-48a2-41d0-a136-eced941d72c3,95.0,0.0,84.0,95.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
fc7cb81c-faf2-4df1-aaf3-4b2aeefcf02e,6aa6c476-b23a-4452-8f3f-c766fa825cca,949507c0-48a2-41d0-a136-eced941d72c3,46.0,0.0,64.0,95.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
c1eb0be9-587d-40c8-be3b-03d46b38070f,e7e8730f-6d76-4aef-b5a6-170404061350,949507c0-48a2-41d0-a136-eced941d72c3,90.0,0.0,167.0,90.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
df03eee2-2854-479c-82df-e8848d0e09ad,e670c22f-fe71-4c31-9f49-864b41754d9e,949507c0-48a2-41d0-a136-eced941d72c3,25.0,0.0,36.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e1b3f277-9f07-4f8f-b278-9e44a9e2063d,c5e69a86-74cf-42ae-9a10-d79e6db20b8a,949507c0-48a2-41d0-a136-eced941d72c3,20.0,0.0,30.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d8335f9c-fa6f-4fa0-b9f3-ce305dac0a3f,3604b909-0a59-45a8-b5f2-0cd1e8a27560,949507c0-48a2-41d0-a136-eced941d72c3,20.0,0.0,38.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d1190c69-a2cf-4122-82c2-30a82bc2d8ce,f6a745b1-8d59-44fe-9803-15376b195693,949507c0-48a2-41d0-a136-eced941d72c3,25.0,0.0,44.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
821aabcd-2f40-4f54-88bd-6d6efabe7414,3559bb42-8ead-4cc9-aa76-a6f4bcb8e41e,949507c0-48a2-41d0-a136-eced941d72c3,16.0,0.0,45.0,36.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
127d4a8f-5d32-4861-85ee-996a8cd840b3,ab8582d4-1562-4442-9793-fda0df88035a,949507c0-48a2-41d0-a136-eced941d72c3,16,0.0,45,36,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
9b3cde43-2412-402d-a50f-4357460ef7d2,83ff2c01-a098-462a-a340-169a6320b560,949507c0-48a2-41d0-a136-eced941d72c3,80.0,0.0,300.0,80.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
6c2c7265-9cc0-4594-b628-7d0fd77ab1f4,b0a01a5e-e0fc-489b-ab91-5eea364d84d9,949507c0-48a2-41d0-a136-eced941d72c3,30.0,0.0,62.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
38476ac9-f4b3-4581-9e62-07d4bf71ccae,94fe62ba-fde5-4e6c-87df-e0ceea7da4d2,95211cfa-694d-4f3b-8f94-fe9191041187,50.0,0.0,51.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
fbf18a52-324d-4330-a542-13ff40ad2948,61ee4bad-5e38-4fe0-9c52-ff53b578fca3,95211cfa-694d-4f3b-8f94-fe9191041187,29.0,0.0,48.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
6855654b-5df3-483e-b048-3b53be68b044,db3bef51-b0d9-42dc-a17e-d853cd30afce,95211cfa-694d-4f3b-8f94-fe9191041187,41.0,0.0,58.0,28.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
df6c7350-40f1-47e8-9f84-8bfc45015bd0,981f8c95-ec31-4c27-8c74-6796ebcc6fe6,95211cfa-694d-4f3b-8f94-fe9191041187,70.0,0.0,92.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
c66b9d72-2a05-4f16-b1db-67fc0e32c62c,0a100acf-55da-4a2c-9fde-b5139f0808b4,95211cfa-694d-4f3b-8f94-fe9191041187,15.0,0.0,21.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
b65bfb3c-e309-4bd6-8708-bc6cbbc77efc,525b4b0b-c1bd-4580-b02e-d8947dd18f51,95211cfa-694d-4f3b-8f94-fe9191041187,23.0,0.0,59.0,38.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
ebfafbfb-90a8-4c54-b47a-492ab902f5b2,a1ca41c9-07da-4020-a8ba-3ae8e873fa15,95211cfa-694d-4f3b-8f94-fe9191041187,14.0,0.0,28.0,14.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
5948c2e8-7a2f-4ee2-9475-af45ab813bea,147a2429-edbd-4fc4-a7cc-50645927a66e,95211cfa-694d-4f3b-8f94-fe9191041187,62.0,0.0,86.0,14.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
0e6329f3-e0ef-4828-8f00-62d3859c2316,223def77-711a-4d92-ac69-75985246db60,95211cfa-694d-4f3b-8f94-fe9191041187,121.0,0.0,148.0,15.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
735c5213-deae-45c1-89b9-1d5bfda63f30,cb0c946c-f1d7-42f3-bc88-563e0cffe4d0,95211cfa-694d-4f3b-8f94-fe9191041187,23.0,0.0,59.0,38.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
3c377607-2bb0-4efb-943d-b7e87fe78398,073494ea-f5c4-4f60-8ea2-c92746e3b20f,95211cfa-694d-4f3b-8f94-fe9191041187,121.0,0.0,148.0,15.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
c3ee4585-4df3-48aa-82e9-a84152174b0b,cd7ef2f0-281f-47a3-8943-786259b729af,95211cfa-694d-4f3b-8f94-fe9191041187,22.0,0.0,26.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
0162363e-20ff-4740-90e3-dfd669490c59,a1d197a2-000a-45c3-ba1b-f736b1eea536,95211cfa-694d-4f3b-8f94-fe9191041187,30.0,0.0,54.0,90.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
65dcf345-b3b8-4f32-ba95-02cc6b131591,bc4b14ae-b013-4310-bbe0-91accd580c4c,95b952e2-e8c5-11e9-8bc4-0242ac130002,20,,29.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
75215a5f-bd7d-4bca-8464-64260957db44,c833a924-6388-4d8a-ad87-84f4e494b7ee,95b952e2-e8c5-11e9-8bc4-0242ac130002,,,31.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e41b73ce-0122-4240-b2b6-a929a3d53e6e,23b13f5c-8326-47ea-8ca2-9eda42afcb2b,95b952e2-e8c5-11e9-8bc4-0242ac130002,44,,41.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
36af5e92-ff15-4b46-bd18-6550c72f9ebd,1a878a21-1964-4194-bec0-0d335b9c888e,95de5b2e-4292-11ea-b44d-0242ac130006,64,,16.0,39,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
0fc65070-c3de-4306-b5cc-3b1f5355c167,044c1d51-f388-42ad-92b4-aa6c32a6d423,95de5b2e-4292-11ea-b44d-0242ac130006,55,,36.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
039ef2cc-870b-4d61-b67a-df4f566f25d3,bbd4ab14-2851-42d6-90d1-5b5cca9644e1,97945f3f-64f5-4560-b611-1bc997a00710,42.0,0.0,40.0,45.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
c27d1995-f0d9-423e-9e1b-4a05b531d8bd,dd0d81c0-ef7a-46d5-a6c0-646ec8099b1a,97f7c7ff-da96-44f3-9841-9e708675d5b4,35.0,,69.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
c0168030-0ae9-4533-b698-570b1ecc683e,c70abcac-998b-400b-be1c-ab55d681f7bc,97f7c7ff-da96-44f3-9841-9e708675d5b4,,193.0,90.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
fc082832-7095-43ab-a705-43344b21bdb7,04be380f-b186-4cf7-9051-417f49a667da,97f7c7ff-da96-44f3-9841-9e708675d5b4,138.0,,210.0,54.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d652c9d6-56b3-4625-baaf-11123797c63c,7d915e8b-f147-4e9c-ab00-e7a5fedd6ddd,97f7c7ff-da96-44f3-9841-9e708675d5b4,55.0,,88.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
ca55d4cd-fbfa-4a37-ac64-45498b3b66e0,8069df36-412e-41bd-be8b-467a39a816f0,97f7c7ff-da96-44f3-9841-9e708675d5b4,9.0,,10.0,28.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
1603f49c-7104-4e28-a6e4-33e1c4a6c9b2,d81e9e1d-4188-4a96-84e6-cda16666c5ec,97f7c7ff-da96-44f3-9841-9e708675d5b4,15.0,,47.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
ca6a3859-7980-4e66-b4dc-148d36c50499,ff78f368-404b-4ab5-8451-1cf12b9a71f4,984b11da-5419-43a3-ad9c-7561a204970f,36.0,,60.0,17.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
70821e9b-0197-43a0-8b74-3f8bb517d802,63a075b9-ca63-44d3-a995-28cd3cf835db,984b11da-5419-43a3-ad9c-7561a204970f,44.0,,60.0,20.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
87bbe12e-f140-404d-9a1a-9c5d5f26f515,4995158a-4c12-4e6c-8a3a-5b554e6e65be,98b92c2f-f4d6-439b-8f42-b34bab291ad4,140.0,,55.0,90.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
9eee5cc7-2897-4ea3-a4ef-774dba209470,dc74f7c7-9d13-4ecb-ab00-8d906599e8ad,98b92c2f-f4d6-439b-8f42-b34bab291ad4,35.0,,108.0,21.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
8d669d0a-cd68-4c16-8af7-30cd04fa2d2f,abef343e-852e-4b0d-b727-34626b8b7045,98b92c2f-f4d6-439b-8f42-b34bab291ad4,40.0,,51.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
4790d030-b930-40ea-9094-f2b214c88363,429738ef-d16a-4747-94fb-2c090e07940d,99a444d4-6d05-42b3-8d29-d17839072d01,40.0,0.0,53.0,20.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
fcb3c886-8904-4759-b30b-74e53de32765,cff4c4a5-73f3-45ae-a939-06669bc62c48,9c4ca4e2-c676-4da1-9a0c-f1abf393123e,140.0,,430.0,190.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
1909073f-1bcb-402e-a7da-bc8ae119d4ba,171c996a-3280-4008-919e-c246434772ef,9c4ca4e2-c676-4da1-9a0c-f1abf393123e,140.0,,430.0,190.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
be4ace56-cd29-43d3-89e7-461823a34819,f3ea580e-5070-442e-9719-49e4cd04d168,9d50c831-722c-47b1-841d-464f04149299,17.0,,16.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
65aa1845-ee9e-4233-aa9f-213f25f1825d,0fc64d6d-8ab5-4062-9d96-89430f50760e,9d50c831-722c-47b1-841d-464f04149299,7.0,,12.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
fb9244fd-7f25-4665-bc57-3cd10103aa3d,c4dee274-7c8f-4aab-b9fd-5377b4921b43,9d50c831-722c-47b1-841d-464f04149299,8.0,,11.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
714dc34b-a69d-4c02-923a-b83884944ca4,c2d35598-8ec6-41c9-8139-0cea6f0f5a70,9d50c831-722c-47b1-841d-464f04149299,23.0,,46.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
a0b17a81-a106-41d5-bc4d-ea87ba38e812,fe3c8ca4-c100-482e-8cb7-5f90aedf472d,9d50c831-722c-47b1-841d-464f04149299,103.0,,90.0,103.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
