tileid,parenttile_id,resourceinstance_id,Thickness of walls,Type of bricks,sortorder,provisionaledits,nodegroup_id
c4e9384d-aaf3-4b70-a24a-df93ef4be5f8,c1b162bc-ab25-4fa4-9515-46675b1eb8be,553b9314-e687-11e9-8bc4-0242ac130002,,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
160973d3-fa6d-4037-a92e-27c3e304daf6,4e9e1f43-320f-4e4f-93e1-2de4da13f784,55519f42-0202-11ea-a389-0242ac130002,54,laḥ apā (water-struck/molded brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
5cf60feb-66e1-4d84-a228-e9a12d92a176,1bca6f77-ba7e-4ece-a7ff-4349fee1c597,5553af61-8bca-4f14-baa9-a077e67f701d,58.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
0900255f-d46f-48ea-a0df-265a5efee62b,64f10e0a-b798-45b3-8e9b-01e4fae75c04,5576adf8-9a84-11ea-9766-0242ac130005,40.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
e87d8aa3-a0d6-4d02-816f-43c50788ef74,d200bc44-f2f7-4c04-bdc6-4c3b51a1a8af,557a604c-e6a7-11e9-8bc4-0242ac130002,,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
ac46bc7c-5840-44b7-8a2c-07d8725a969d,fab6e6c3-677b-4989-b6df-0d9d1ee6d222,55be585c-411d-48dd-be74-5cd78f2723e1,40.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f1ec0eae-0601-4613-89ed-06abe0286d79,c118ad2d-179d-4daf-a660-7590846c143f,55bee51e-01f5-11ea-a389-0242ac130002,11,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
4501ffcf-65b2-4508-937e-b4540e55d60d,4d0650df-1b4d-4edb-86f8-8df10eca4d85,55ebd8ba-e343-11e9-8bc4-0242ac130002,56,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
1fc9d3f4-f346-443b-a9c3-3eff686016b9,3d0b1724-dfe5-4781-9b36-9ce326662615,55ef0210-dfa6-11e9-81a8-0242ac140006,25,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
9cca05f4-0e5f-4273-ae64-b48a2cc0bb63,3de614e2-0bdc-4b64-a60d-2fb0c374b9f0,56588bbe-f0bc-11e9-a3c8-0242ac130002,17,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
33525bd0-80fe-4b9e-ad12-9084bc5d0c55,a84c2b40-aa6c-4902-8976-79370a9125bd,56a5632a-c2df-41f2-8fbb-2d82330d9c76,25.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
dfb672de-472e-4f5e-8d7f-7c71b024a0c6,08e77be3-c5db-4207-a344-acdaeeb5adc1,56fa3190-ea8a-11e9-8bc4-0242ac130002,47,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f910048d-e9a6-46a0-84a1-d969a66254eb,e4342884-f375-4922-8c5d-b0fd97c19a25,574c588e-e7ed-11e9-b125-0242ac130002,25,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
83249e09-c97f-446a-9ae8-e4a5f23e8b4c,9476bfbb-ca27-44ca-9a50-f086147e5e3c,57688e06-ca3c-11e9-b993-0242ac140002,,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
11b3a4de-7fce-484c-8eb0-23f1626db3f0,8f0194fb-e140-4627-8ef4-91d809488f43,5790999f-7d84-4dc0-b4a9-a65dee5d1481,107.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
4f7ceadb-3422-4de8-a260-db60dbc6746a,9ea3ba5a-cdcd-478a-81c4-296e47f149c4,57b1c7cd-c924-4581-b4d1-8deccecb9358,45.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
37bdd26c-7bcb-484d-ba68-774ec0c7ca36,ff031172-900d-4d38-bb41-550b20aa30a2,580324c0-5212-4b6e-83be-eab695af708f,50.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
337a6ac7-e933-4825-84de-d9e84cf498bc,b971abaa-cc51-4aea-b9f6-9a8de22575ac,58201fa0-0b37-4744-af03-0c6aaac21835,130.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
19c22361-2ecb-45c0-9ba5-c399d5336c64,1b4d34ec-1152-4244-9ac3-925e80b78b49,5864a56c-7d5f-4174-ab70-9b73013c325f,25.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
7ba92a4a-4a2e-4c03-a9cc-24ca5e8533e2,214acf08-c3ae-44a3-8072-860535c11e85,59e912ca-06a7-412a-a9b1-60d5d0fc0a6a,25.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
53e38d41-9ba2-42c2-9155-0408f09a1ada,e4cde933-096d-4afe-ae8a-938fe1faa3d8,5a2b953a-01f9-11ea-8f3c-0242ac130002,,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
710774e0-83be-4e67-ba18-60eabbc42bad,619a8816-b427-4084-9a79-d0f64cdc5901,5a3ab8f6-6344-11ea-b4c2-0242ac130006,60,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f026da21-d819-403f-91f6-12e34cc5963a,c82934da-bf1d-47f6-a71a-ce4f4c13238f,5a9d675d-4ea1-416c-9d12-fe75a690e587,55.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
4c05a4b3-0047-42c0-b941-dff37ca927ae,ec28e759-fa94-4c67-8ec3-a93b564f37b0,5b4fb39f-ba1c-4a7a-9218-98fba1910a5a,62.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
172ade72-5a45-4d34-8043-851b94446e7a,10a6ae9c-5224-4ab9-8fb6-941e8f7fbb55,5bfb6d40-eb4c-11e9-b125-0242ac130002,78,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f5f0ac1a-4ed1-48d7-a969-93872ab2e244,bf0a3e59-e8dd-4e0f-b52c-1f2dcb255c0a,5c063668-e5f6-11e9-b125-0242ac130002,45,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f756983d-072a-4864-8ac0-1856ce2683d6,28fd7f3e-3253-43e0-bb50-04cf5802b37a,5c766eac-e5d2-11e9-b125-0242ac130002,86.5,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
4e560090-2353-4555-997d-48ce1e2add2b,5151b22f-e5d7-4bcf-9690-397e30470478,5c944401-65d2-49ed-b361-dbf4e3358629,45.0,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
7424a23d-68fd-410c-99e6-dc453e37aa2c,d8edc2b4-2b9a-4a89-80ad-3c893653a8eb,5cb98dcd-6658-4b9c-8990-8c2299397aca,60.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
59a6077e-ae4c-4d0f-b194-d0f8f4d8614d,b06007a7-5889-42e2-9af9-9aed4b59f51e,5d44f5b8-70f8-11ea-966a-0242ac130006,0.0,"mā apā (regular fired brick),stone,dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
e9a8f16e-212a-47c8-ad9c-f4d810788c64,0e89c247-b68c-4c7a-bcc8-41f0605a0b94,5d9c1eae-e1c7-43bc-905a-a0816724b854,75.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
32a0df4a-30ee-4a70-9e2b-0b31ae827f28,68fc0865-921b-406c-900c-3b2896246fdb,5dfe48f0-eb2d-465c-a5d0-67bb1ae1277a,55.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
ba3adf07-9edc-4bce-aff5-2e358430e9c7,84714555-15b5-4065-95fe-4b0ad2d86684,5e94853e-0756-11ea-b2c1-0242ac130002,23.0,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
4511c0c6-6315-4eb8-80c6-ce852004d6a0,97271860-7a61-491f-a131-aa477ff07b0b,5e9af02d-96f4-42a8-8c91-57d31cd5027b,55.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
4d78e74b-7bd8-4411-b340-14cf179183b0,40a41f1c-7c9d-48c7-a370-7001821323d8,5f0eb57e-e8d0-11e9-8bc4-0242ac130002,,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
5f137581-3d35-4675-82b0-03e5748fa391,d8323d54-2de7-4ce9-8492-463cc4b4e6d3,5f10573c-c317-4fef-92ed-b0354eeae8e0,62.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
9bc83863-f8b2-4f39-9374-7f1bc3d5bce7,c3bcde50-aa55-4c5d-a7eb-e1a833615b69,5f218d0a-4412-11ea-a19a-0242ac130006,80.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
85f1ab89-e173-40d8-a46b-1c816115150f,7dd2781f-e73b-41ee-aca6-2761a8dd7051,5f27520c-348e-43da-8160-a2e2729a37c7,0.0,"dāci apā (conical veneer brick),stone,mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
500b3ed5-741a-40de-ad31-61c12b70b06e,b2473286-589a-4fc5-8a56-8e44dea1c273,5fa893c6-fbc5-11e9-8649-0242ac130002,45,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
bcb7944e-b886-4927-94c3-e047da9e7439,5bf8e1eb-2824-44db-b955-a08f3a7ac272,5fadd6dc-06b1-11ea-8a1c-0242ac130002,30.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
0a4d16e1-d0c9-4ec5-ba7b-eb1b081ca8ae,1802e439-99f1-49a1-b635-f6ac772cbf3a,5ffc298d-bf45-4996-a8c8-4023014d9152,67.0,,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
078babae-a113-416a-8219-a9de683b7c3f,647cf25c-d837-4744-aa4f-bd0a73d50f0d,600ba6fa-8f77-11ea-bd59-0242ac130005,46,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f6eb2ac5-45cf-4f41-95a7-a1dc484745b2,2cf0b478-ce52-47c0-bfad-cd6b89a9b29b,60a8a8e0-e4e8-11e9-b125-0242ac130002,23.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
aa9b85f1-004d-4033-867c-0afed34cef56,79ece003-28cd-440c-9860-61d7ba90d472,60aa32b2-ea3f-11e9-8bc4-0242ac130002,60,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
a2226582-a516-46bc-928a-c16f9039b606,f0efd356-93d3-4af6-8e3e-960c4aa03ea8,618c600d-e494-4d74-b277-e81f773a21f4,130.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
219ddc6f-07d1-4667-af78-50cc5e1f7334,165b2de8-2d36-4724-b90b-fc80f53045f7,619ad1be-7cb3-4973-a2ce-13e5c7832083,36.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
2b96fd09-e3de-4648-a664-0a819aced47c,eed031db-6e8a-4072-bc6d-9911b1ef6957,6206f79c-e5dc-11e9-8bc4-0242ac130002,62,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
c8f05b48-03fb-40b5-b9e8-b7e7d833edd0,ea63911d-e22c-4a84-84d4-6b77d2f7c649,62332e5e-8c90-484f-8c98-82e018442939,25.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
7d89091c-2ab3-4a06-9b8d-a864ede21a02,5aa3c38d-623b-457c-9c3e-d093b9718cca,62af421e-8c58-49de-856d-89cf1184ae5f,75.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
a7c0d740-d242-4bd4-8db9-2dee6c594521,1512a9ff-b7aa-48f6-bdae-ccc25ce01a66,63987fea-cd6d-11e9-92b4-0242ac140002,65,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
ecc0a40a-4b7e-46d4-80e5-475e78a48e38,d6c9ed9f-34f7-4967-a572-159aa32ddc19,6399088a-e68a-11e9-b125-0242ac130002,60,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
5267b476-1ec7-45f5-99ca-47ab111d52ce,c1620aa7-8fdd-4984-9f31-e54269ce0d76,63cd4a6e-4a3a-4241-86ff-428121b2a15c,25.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
8685738f-39cd-4691-9453-2e2ac6b29682,45ec30ea-d81f-412e-b517-2eaac1132d69,63d66002-8bc5-48b3-af42-cf40b44b38d1,50.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
c241ba48-7aaa-48a5-b767-4bfceefe2ea2,b78c2d1b-8370-429d-b7a1-bfdd1e6a4cea,63ee2cfd-8c43-457b-970c-a837cc8f7f11,57.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
7bc52883-93dd-474b-8744-c5b38ace91c6,7007181f-ec69-44c3-8a54-1663d0cc5fa5,6594f9ac-fb26-4e95-8c0e-4957e705df7c,60.0,"laḥ apā (water-struck/molded brick),mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
0ce91d5c-e6fe-4c46-b4cf-86a1a6d73eb5,bc6bd1b0-a369-4c8b-8ac7-c09c66437fa9,65ef3af4-9d6a-11ea-82af-0242ac130005,46.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
0dd7880f-a5d5-42b4-85e5-f66bf3074c77,1c399e11-eb7c-463b-ae36-dcc26dba3151,6700e6dc-ad31-11ea-8ae7-0242ac130005,55,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
524b5f64-cbe2-4914-adc0-df03965b6b09,e8a16757-8185-48bc-80f7-9a722fabcc04,67282390-14e0-4896-92cb-d79b96080f2e,,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
3ca5fdbf-fac3-4086-912c-ccfdd3371386,a1cae6de-b7f7-47bd-955c-5b897c80c685,673afbfc-e6f2-11e9-8bc4-0242ac130002,35,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f7665d1e-23f3-4704-a7c7-b4eeec48e611,670bed24-f863-4a43-9463-0cc3c69ae212,678eb152-5957-11ea-8083-0242ac130006,37.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
307be8cb-0e19-4757-8859-8165d8118dcc,9ea2b969-4bd1-4bb7-88b1-f06daeae9205,69370820-1ef5-11ea-b74e-0242ac130002,52,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
cf91b693-91dd-4ca4-a5bf-a2b0e2f2356c,b3426a43-3f69-465c-bb9b-58550712947d,69d578b5-0f06-47ad-9080-9fe3e1adb07f,60.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
7cab1a23-dd55-49e9-892d-bcf38f4f4d40,07aebbff-1bfe-4669-9a7c-c987608c1033,6a263bd4-6022-48bd-ba52-b730dd67710c,35.0,"stone,mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
80a30552-71c5-400d-8389-8955a005e7a6,c993597f-7477-41c3-84d5-3c4ca48666b0,6a2ca05c-3aaa-11ea-b44d-0242ac130006,82,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
2b60dbd3-c472-4822-902e-88ea1f56d5d5,ed99b76b-7b96-4175-a824-67f8f721eabf,6a68a4bf-4153-4db9-9aa4-c5f78331a414,36.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
846b1cc7-68df-417b-a25b-d601584baa7c,a5cca410-dac3-4947-8a24-dfe6dd12bb99,6a68f8a4-ad2d-4c82-97df-70095bf3dd7c,40.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
85b393ff-6317-4987-a2ea-075e26820c23,40e712cb-7d8f-4c44-97e2-7b7fd74bfc1b,6a82831d-1e4f-4570-9030-319e6b8a1480,45.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
b7c9cc02-d5a4-4977-b012-1344760ac9ee,7658c6cf-cbf8-45f4-9c8c-24a1eea851b6,6b267ae4-4c53-4516-a1d0-5fc7366596c4,,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
b148693d-aab9-4bcd-b28a-6d0116e002c4,23ebd0e7-7229-4ac6-b347-b64b2e361d49,6bb91e99-b953-4be7-855b-70a870f1c1b4,,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
3a71be4d-e6ed-43ac-85a8-b7438782ec16,e5ee7a7f-3bd9-4308-80b2-061c11a0b70b,6c19dd43-3e02-4f62-8636-0b3e5971ef4d,50.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
2304ae83-8880-40d2-993d-490f4bad1f59,5a2424db-e7b8-4345-bc6e-fffdd0c2cb9b,6cdaf736-d3f8-4b5f-9b6d-384f21c8d902,55.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
64edbfbe-6af9-4527-a6fa-2b2dcae78651,a695d729-5b03-4638-b101-713f9e87920f,6cef8522-e33c-11e9-b125-0242ac130002,40,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
89542104-64e2-4bb7-aa02-4c2b78042f7a,5c6ae0be-4ba1-4908-82eb-5acd440e8248,6d478768-e8f5-11e9-b125-0242ac130002,56,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
6564a989-273e-4689-a015-5ea7189e3dec,2d2cb308-633d-4508-87d1-093602d8d9fb,6da9c621-521e-41d0-97b4-a3a8c2a9c960,90.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
e6f90788-ab44-4c7c-8487-0559cd8413a5,e854d717-f14d-439f-8fb7-63c28dbf66fd,6e03bbf6-0522-11ea-8f3c-0242ac130002,50.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
4fae7df3-22cd-41c6-90e1-95ef075f6d7d,ab5acc13-4fe1-4ca9-9385-ac32992672e5,6fac8c1c-e768-11e9-8bc4-0242ac130002,,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
8a546027-dec3-48ea-a7e7-ba7b3ee701ae,d870d623-c70c-4d12-935a-b2980e7aa1c1,711b19a4-ec10-11e9-b125-0242ac130002,75,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
d56824a9-9a72-4bb9-ac1f-0c5b6cb1b101,ae88a563-c82e-4a64-a978-5b35537cd4a4,7171bc5b-58ee-4d5d-9808-c118c20022de,55.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
49546bab-05de-4c11-9536-eb4cd2af24ba,bddb6519-28d5-4e9f-95a9-ec3f678dac2f,7195ddad-7b38-423b-b1a2-479a4ad0292c,,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
7baac4f2-adfb-4fac-b413-9e29a7730b29,2d96f6b0-221a-4226-a614-c4d9735c6349,7212764c-e691-11e9-8bc4-0242ac130002,50,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
8ee54fe0-5ee4-42c8-9b61-9bfc02ecee8a,fbd70f75-5d23-45fd-b4cf-6fc0fda87822,7286700f-4313-42ba-be54-d79933e086a4,0,"dāci apā (conical veneer brick),desi apā (modern brick),stone",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
7a2950f9-bb10-401d-aa01-5f4a4aea9df8,f3225d32-8aac-4afe-be8a-afd148c66783,72b92b8f-e331-4878-85d4-5aa407f60047,21.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
bf792ade-1378-4cdf-b101-76382e9903e1,56528214-bd93-460a-8f39-51abcc10c2df,731bd8c6-5877-4951-bf17-efc7b7c68933,,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f7ec71c2-9158-43e3-889f-aceed1588c62,03e661f0-7161-4747-a734-8033faf7a661,737cb161-8db7-4e7d-a315-4f6fdf29d047,35.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
3b390ae5-d1d7-4c85-bbc8-8a62025cdad9,afdccbec-aa72-4007-9856-501633f91e08,73f86971-d72b-42bc-8776-14acf48bfaca,55.0,,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
562704ac-0e84-430f-9950-dc47efbdb0ef,7b67dfd3-5091-423a-8af3-fff47f9ec3bf,74ae042c-e6a8-11e9-b125-0242ac130002,86.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
563029aa-251a-4c5c-bc46-409a8531b31d,d284a463-f8a6-4f29-a437-101693a67480,75171568-d049-4c63-9fce-ddf40dc4e157,55.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
8abcf043-f1e2-48a7-b841-812de0e8dfd2,ae884482-40ad-4d06-91a1-1bb14b88c9b6,7559d8ea-32ef-11ea-a67f-0242ac130002,45,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
efd8738f-5486-4182-8a74-596b8cbf8334,c07d6b10-25ea-45eb-afc1-ff99947c6582,75d880e6-e74f-11e9-8bc4-0242ac130002,50,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
06296869-2d32-47ce-b755-a09ea1e11b1c,2dd4955d-633a-472d-8cc4-bd2f344b9fd4,7605825a-b679-4eb0-a1c0-8365e6493bfa,70.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
c6268779-3359-45de-a8bb-149dbb5dae4b,acb50e06-ed68-4eed-a99c-1a33801db514,76ab9a02-0244-11ea-8f3c-0242ac130002,0.0,"stone,dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
06bbafb7-147e-4ba9-b68b-9ddd6a0e322e,8aaa42e5-e72a-4cd4-94a1-c8f082c5478d,776a4b78-3709-406d-bdb5-7f65590d125d,0.0,,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
d33bea59-9b18-47fb-994c-8cfc698781cc,af286648-7f1e-4ccc-8670-f20d2503decb,77e6fd7a-5e11-11ea-b4c2-0242ac130006,45.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
332d2773-bca7-4f74-b685-163e1d6736a5,0070c338-5048-49fb-8b21-2da67f0f5539,781d9148-efea-47f6-bfee-3aa004bf0e43,70.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
eca0eaa9-8bfa-428b-93e6-646383a6866c,416c458f-da61-4b79-b346-0b710ff1433c,781f49c2-723f-11ea-b99f-0242ac130006,41,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
bfa06de0-f14f-448c-be56-770d4397b827,b964647a-b0d3-40ff-8e76-e67657a00c9e,78211803-598c-46df-834e-4d97356acd0c,65.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f991d61b-7de7-467a-92d2-8d27d3f37152,e06ce621-45b6-4368-b0e6-ecd52754e760,786375ae-ec2d-11e9-8bc4-0242ac130002,,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
e74b3997-2e96-4099-aac0-9a1cf4870268,aa7c1aaa-81fb-48f6-a0f3-a2264c4a29b7,786fe3c9-b65a-4bee-9432-867ae7d7be39,35.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
aaa91966-f0fb-4060-af46-cf9fc01ebd65,ddb0c6eb-6122-42c4-a0fd-4d8365fb8810,788cd320-e6a8-11e9-8bc4-0242ac130002,65,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
24f85524-fc0d-4da8-b4ea-ac0e950f4062,8a460a22-5d04-4bc0-b9da-8dc971c86ea6,7a98de01-7e10-4dff-a67f-30e3687f11a7,45.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
88765892-2c9d-4a6c-8062-1f874725cb67,f2576f0a-537c-419e-86be-87da10a29699,7eb10e0c-df75-4816-b1d3-5a541d6c7d19,24.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
16526e3e-7477-4073-8248-4d3f5c851cfa,3ec6d5a5-fe75-46bd-be97-d645344acc75,7ebfcc36-6e7b-4afe-b4ca-a6b4ec2729da,55.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
deb349b5-ec1a-47d7-b25b-8fe4e0ff0a8d,4c23ee15-eebd-43c8-a359-346f49b62947,7ee44ac8-f17a-11e9-8649-0242ac130002,60,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
504bf607-7707-46f7-93bf-84926fc5c2ef,a4908bbf-8f1e-42a0-ae00-f5d70f45d108,7f398f5a-a97b-4bb8-9261-b8a0cd448ae7,52.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
d578f03c-c6a7-4bd5-b8aa-21e2c193dfe9,cfa3f3ac-8838-4797-b372-a4a9ff4842db,809bbb06-e6af-11e9-b125-0242ac130002,56,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
6bbbd569-12ab-4b22-b4ed-c418686e4320,9410c396-b876-41cb-b957-77b8f9eac2c7,81196e13-6df7-43aa-8a21-8f6200b14b65,62.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
69e1ebd5-7de3-4cc9-af8f-35de7075c58f,f0b514ba-0532-44d7-a6df-bb1abc1bb72f,81e0d744-ea9c-11e9-b125-0242ac130002,34,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
90d79dce-252d-4468-ac1a-51c6fe5710a1,137b9ba9-0a36-4796-a25b-00b58fdb2fd5,81f57520-f0b7-11e9-a3c8-0242ac130002,36,"kaccī apā (unbaked, sun-dried brick),mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
